<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.04.04	22:45:00	1333.26	1333.46	1332.46	1333.37	4037	0	6
2018.04.04	23:00:00	1333.38	1333.74	1332.99	1333.10	1648	0	6
2018.04.04	23:15:00	1333.09	1333.24	1332.90	1333.01	764	0	6
2018.04.04	23:30:00	1333.03	1333.27	1332.77	1333.24	682	0	6
2018.04.04	23:45:00	1333.25	1333.45	1333.12	1333.22	644	0	6
2018.04.05	01:00:00	1332.82	1333.91	1332.61	1333.87	1144	0	8
2018.04.05	01:15:00	1333.86	1334.70	1333.77	1334.63	1084	0	6
2018.04.05	01:30:00	1334.64	1334.89	1334.33	1334.67	838	0	7
2018.04.05	01:45:00	1334.68	1334.83	1334.27	1334.30	787	0	7
2018.04.05	02:00:00	1334.31	1334.46	1333.90	1333.96	910	0	6
2018.04.05	02:15:00	1333.97	1334.30	1333.56	1333.87	719	0	7
2018.04.05	02:30:00	1333.86	1334.16	1333.54	1333.97	733	0	6
2018.04.05	02:45:00	1333.98	1334.11	1333.17	1333.51	1589	0	6
2018.04.05	03:00:00	1333.47	1333.89	1332.15	1332.26	3006	0	6
2018.04.05	03:15:00	1332.24	1332.43	1330.83	1331.27	4018	0	6
2018.04.05	03:30:00	1331.28	1331.62	1330.97	1331.47	2314	0	6
2018.04.05	03:45:00	1331.46	1331.60	1330.58	1330.68	3016	0	6
2018.04.05	04:00:00	1330.66	1331.95	1330.52	1331.85	2590	0	6
2018.04.05	04:15:00	1331.85	1331.96	1331.17	1331.19	1941	0	6
2018.04.05	04:30:00	1331.20	1331.58	1331.05	1331.18	1825	0	6
2018.04.05	04:45:00	1331.19	1331.29	1330.40	1330.54	2794	0	6
2018.04.05	05:00:00	1330.54	1330.81	1329.86	1330.71	2304	0	6
2018.04.05	05:15:00	1330.71	1330.99	1330.57	1330.81	1718	0	6
2018.04.05	05:30:00	1330.81	1330.81	1330.20	1330.30	1331	0	6
2018.04.05	05:45:00	1330.30	1330.93	1330.20	1330.92	1172	0	6
2018.04.05	06:00:00	1330.92	1331.29	1330.59	1331.27	1673	0	6
2018.04.05	06:15:00	1331.27	1331.30	1330.68	1330.81	1699	0	6
2018.04.05	06:30:00	1330.81	1330.98	1330.50	1330.98	1499	0	6
2018.04.05	06:45:00	1330.98	1331.02	1330.33	1330.60	1656	0	6
2018.04.05	07:00:00	1330.58	1330.61	1328.63	1328.69	2932	0	6
2018.04.05	07:15:00	1328.70	1328.90	1328.13	1328.24	3169	0	6
2018.04.05	07:30:00	1328.23	1329.12	1327.91	1328.42	2693	0	6
2018.04.05	07:45:00	1328.43	1328.64	1328.31	1328.53	1421	0	6
2018.04.05	08:00:00	1328.53	1328.93	1328.35	1328.82	1290	0	6
2018.04.05	08:15:00	1328.82	1329.04	1328.50	1328.93	1337	0	6
2018.04.05	08:30:00	1328.93	1329.44	1328.41	1329.20	2204	0	6
2018.04.05	08:45:00	1329.20	1329.36	1328.63	1328.91	1900	0	4
2018.04.05	09:00:00	1328.91	1329.15	1328.19	1328.23	2622	0	4
2018.04.05	09:15:00	1328.22	1328.22	1326.79	1327.17	4147	0	4
2018.04.05	09:30:00	1327.17	1327.35	1326.06	1326.26	3579	0	4
2018.04.05	09:45:00	1326.27	1326.80	1325.96	1326.38	3284	0	4
2018.04.05	10:00:00	1326.41	1326.42	1324.48	1325.41	5488	0	4
2018.04.05	10:15:00	1325.44	1327.42	1325.29	1326.77	3110	0	4
2018.04.05	10:30:00	1326.77	1327.67	1326.44	1327.25	4118	0	4
2018.04.05	10:45:00	1327.31	1327.32	1326.67	1326.69	2852	0	4
2018.04.05	11:00:00	1326.70	1327.11	1326.22	1326.32	3067	0	4
2018.04.05	11:15:00	1326.32	1326.58	1325.84	1326.52	2670	0	4
2018.04.05	11:30:00	1326.50	1326.54	1325.95	1326.14	2373	0	4
2018.04.05	11:45:00	1326.14	1326.55	1326.03	1326.19	1419	0	4
2018.04.05	12:00:00	1326.17	1326.17	1325.58	1326.05	3002	0	4
2018.04.05	12:15:00	1326.06	1327.18	1325.96	1327.04	2214	0	4
2018.04.05	12:30:00	1327.05	1327.68	1326.92	1327.15	3369	0	4
2018.04.05	12:45:00	1327.16	1327.37	1326.65	1326.72	2508	0	4
2018.04.05	13:00:00	1326.72	1327.62	1326.63	1327.21	2809	0	4
2018.04.05	13:15:00	1327.20	1328.48	1327.15	1328.31	2839	0	4
2018.04.05	13:30:00	1328.32	1329.59	1327.68	1329.43	2962	0	4
2018.04.05	13:45:00	1329.41	1330.00	1329.03	1329.87	3125	0	4
2018.04.05	14:00:00	1329.88	1330.77	1329.60	1329.77	3445	0	4
2018.04.05	14:15:00	1329.76	1329.81	1328.20	1328.75	3049	0	4
2018.04.05	14:30:00	1328.73	1328.97	1328.29	1328.72	2950	0	4
2018.04.05	14:45:00	1328.72	1329.27	1328.52	1328.79	3002	0	4
2018.04.05	15:00:00	1328.86	1329.80	1328.70	1329.17	3363	0	4
2018.04.05	15:15:00	1329.17	1329.32	1325.57	1325.91	6067	0	4
2018.04.05	15:30:00	1325.91	1328.00	1325.65	1326.69	7650	0	4
2018.04.05	15:45:00	1326.67	1326.91	1324.77	1325.50	5578	0	4
2018.04.05	16:00:00	1325.51	1326.31	1324.86	1325.28	4762	0	4
2018.04.05	16:15:00	1325.29	1325.47	1322.85	1323.14	5886	0	4
2018.04.05	16:30:00	1323.10	1327.97	1322.77	1327.80	9208	0	4
2018.04.05	16:45:00	1327.77	1329.70	1327.16	1327.21	8272	0	4
2018.04.05	17:00:00	1327.22	1327.62	1324.60	1325.08	8170	0	4
2018.04.05	17:15:00	1325.07	1325.77	1324.33	1325.27	5836	0	4
2018.04.05	17:30:00	1325.27	1325.57	1323.97	1324.24	5869	0	4
2018.04.05	17:45:00	1324.25	1324.33	1323.03	1324.01	7254	0	4
2018.04.05	18:00:00	1324.03	1326.10	1323.80	1325.32	6473	0	4
2018.04.05	18:15:00	1325.32	1325.32	1323.41	1324.11	5184	0	4
2018.04.05	18:30:00	1324.08	1324.82	1323.90	1324.05	4084	0	4
2018.04.05	18:45:00	1324.05	1325.76	1323.95	1325.19	4015	0	4
2018.04.05	19:00:00	1325.17	1325.84	1324.58	1325.44	3917	0	4
2018.04.05	19:15:00	1325.43	1326.33	1325.39	1325.41	4330	0	4
2018.04.05	19:30:00	1325.43	1326.08	1325.29	1325.51	2971	0	4
2018.04.05	19:45:00	1325.52	1325.88	1324.86	1324.95	3345	0	4
2018.04.05	20:00:00	1324.92	1326.66	1324.81	1326.38	3959	0	4
2018.04.05	20:15:00	1326.37	1326.69	1325.00	1325.04	4760	0	4
2018.04.05	20:30:00	1325.05	1326.15	1325.05	1326.07	3462	0	4
2018.04.05	20:45:00	1326.08	1326.22	1325.36	1325.79	2908	0	4
2018.04.05	21:00:00	1325.78	1325.90	1325.29	1325.33	3134	0	4
2018.04.05	21:15:00	1325.32	1325.79	1325.17	1325.62	2339	0	5
2018.04.05	21:30:00	1325.63	1325.88	1325.38	1325.76	1964	0	5
2018.04.05	21:45:00	1325.75	1325.99	1325.68	1325.78	2540	0	5
2018.04.05	22:00:00	1325.87	1326.01	1325.49	1325.50	1822	0	8
2018.04.05	22:15:00	1325.52	1325.73	1325.16	1325.54	1633	0	6
2018.04.05	22:30:00	1325.53	1326.39	1325.26	1325.83	2334	0	6
2018.04.05	22:45:00	1325.82	1326.74	1325.07	1326.65	3080	0	6
2018.04.05	23:00:00	1326.66	1327.05	1326.09	1326.64	1767	0	6
2018.04.05	23:15:00	1326.63	1326.67	1326.26	1326.32	471	0	7
2018.04.05	23:30:00	1326.33	1326.77	1326.22	1326.45	604	0	7
2018.04.05	23:45:00	1326.47	1326.65	1326.26	1326.56	845	0	6
2018.04.06	01:00:00	1326.12	1327.66	1326.09	1327.52	1114	0	6
2018.04.06	01:15:00	1327.51	1327.77	1327.40	1327.69	437	0	9
2018.04.06	01:30:00	1327.68	1328.04	1327.60	1327.92	875	0	6
2018.04.06	01:45:00	1327.90	1329.20	1327.64	1329.00	3219	0	6
2018.04.06	02:00:00	1328.97	1331.10	1328.86	1330.85	4125	0	6
2018.04.06	02:15:00	1330.81	1331.64	1330.23	1331.56	3090	0	6
2018.04.06	02:30:00	1331.54	1332.27	1330.89	1331.51	2956	0	6
2018.04.06	02:45:00	1331.51	1331.83	1330.40	1330.97	3501	0	6
2018.04.06	03:00:00	1330.99	1331.34	1330.38	1330.77	5236	0	6
2018.04.06	03:15:00	1330.73	1331.23	1330.35	1330.61	3379	0	6
2018.04.06	03:30:00	1330.61	1331.00	1330.53	1330.77	2090	0	6
2018.04.06	03:45:00	1330.77	1330.94	1330.46	1330.73	2425	0	6
2018.04.06	04:00:00	1330.72	1332.52	1330.68	1332.48	4136	0	6
2018.04.06	04:15:00	1332.48	1333.37	1332.07	1332.28	4286	0	6
2018.04.06	04:30:00	1332.28	1332.33	1331.58	1331.94	3559	0	6
2018.04.06	04:45:00	1331.97	1332.74	1331.95	1332.61	2756	0	6
2018.04.06	05:00:00	1332.61	1332.70	1331.72	1331.86	1991	0	6
2018.04.06	05:15:00	1331.84	1332.05	1331.34	1331.61	2585	0	6
2018.04.06	05:30:00	1331.60	1332.11	1331.50	1331.51	1869	0	6
2018.04.06	05:45:00	1331.50	1331.59	1331.03	1331.06	1710	0	6
2018.04.06	06:00:00	1331.08	1331.15	1330.67	1330.93	2222	0	6
2018.04.06	06:15:00	1330.93	1331.03	1329.18	1329.45	2626	0	6
2018.04.06	06:30:00	1329.46	1329.88	1329.28	1329.47	2609	0	6
2018.04.06	06:45:00	1329.48	1330.47	1329.46	1330.34	2421	0	6
2018.04.06	07:00:00	1330.33	1330.50	1329.86	1330.16	2177	0	6
2018.04.06	07:15:00	1330.15	1330.27	1328.78	1328.83	2690	0	6
2018.04.06	07:30:00	1328.82	1328.82	1326.71	1327.74	4527	0	6
2018.04.06	07:45:00	1327.75	1328.49	1327.14	1327.90	2550	0	6
2018.04.06	08:00:00	1327.92	1328.32	1327.42	1327.89	2910	0	6
2018.04.06	08:15:00	1327.91	1328.04	1327.26	1327.99	2957	0	6
2018.04.06	08:30:00	1328.00	1328.61	1327.84	1328.21	2476	0	6
2018.04.06	08:45:00	1328.20	1328.50	1327.51	1328.38	2309	0	4
2018.04.06	09:00:00	1328.38	1328.39	1326.91	1327.07	3839	0	4
2018.04.06	09:15:00	1327.08	1327.49	1325.47	1326.23	4632	0	4
2018.04.06	09:30:00	1326.21	1326.58	1325.26	1325.33	3684	0	4
2018.04.06	09:45:00	1325.40	1325.63	1324.43	1324.79	4488	0	4
2018.04.06	10:00:00	1324.76	1324.88	1323.71	1324.62	4790	0	4
2018.04.06	10:15:00	1324.62	1324.82	1319.79	1321.86	3997	0	4
2018.04.06	10:30:00	1321.86	1322.98	1321.55	1322.78	4788	0	4
2018.04.06	10:45:00	1322.78	1324.91	1322.56	1324.58	3997	0	4
2018.04.06	11:00:00	1324.55	1325.47	1324.14	1324.62	4187	0	4
2018.04.06	11:15:00	1324.64	1324.77	1323.78	1324.12	3747	0	4
2018.04.06	11:30:00	1324.11	1325.07	1323.99	1324.68	2927	0	4
2018.04.06	11:45:00	1324.68	1324.76	1324.01	1324.09	2367	0	4
2018.04.06	12:00:00	1324.09	1324.91	1324.03	1324.68	2540	0	4
2018.04.06	12:15:00	1324.69	1325.40	1324.67	1324.89	2873	0	4
2018.04.06	12:30:00	1324.90	1326.33	1324.83	1326.17	3540	0	4
2018.04.06	12:45:00	1326.17	1326.32	1325.66	1325.95	2484	0	4
2018.04.06	13:00:00	1325.93	1326.08	1324.75	1325.36	2506	0	4
2018.04.06	13:15:00	1325.36	1325.56	1324.07	1324.39	2758	0	4
2018.04.06	13:30:00	1324.39	1324.42	1323.73	1323.86	2174	0	4
2018.04.06	13:45:00	1323.85	1324.24	1323.76	1323.78	1994	0	4
2018.04.06	14:00:00	1323.79	1324.52	1323.45	1323.92	2695	0	4
2018.04.06	14:15:00	1323.90	1324.36	1323.48	1323.61	2576	0	4
2018.04.06	14:30:00	1323.58	1323.65	1322.65	1322.68	3044	0	4
2018.04.06	14:45:00	1322.67	1323.22	1322.58	1323.00	2373	0	4
2018.04.06	15:00:00	1323.01	1323.45	1322.35	1323.09	3493	0	4
2018.04.06	15:15:00	1323.08	1325.93	1320.45	1321.62	5435	0	4
2018.04.06	15:30:00	1321.62	1330.92	1321.24	1325.96	16571	0	4
2018.04.06	15:45:00	1325.97	1329.10	1321.93	1328.44	11659	0	4
2018.04.06	16:00:00	1328.44	1330.78	1327.72	1329.32	9916	0	4
2018.04.06	16:15:00	1329.33	1335.52	1329.33	1334.71	10388	0	4
2018.04.06	16:30:00	1334.71	1335.17	1331.75	1333.64	11975	0	4
2018.04.06	16:45:00	1333.64	1334.11	1330.09	1331.54	10494	0	4
2018.04.06	17:00:00	1331.52	1333.23	1330.87	1332.70	7680	0	4
2018.04.06	17:15:00	1332.69	1332.74	1330.38	1331.02	7073	0	4
2018.04.06	17:30:00	1331.01	1334.06	1330.93	1333.00	7179	0	4
2018.04.06	17:45:00	1333.01	1334.22	1330.88	1331.71	8552	0	4
2018.04.06	18:00:00	1331.72	1333.88	1331.71	1332.37	7975	0	4
2018.04.06	18:15:00	1332.36	1333.51	1332.03	1332.90	6788	0	4
2018.04.06	18:30:00	1332.89	1333.12	1331.49	1332.92	6241	0	4
2018.04.06	18:45:00	1332.93	1333.13	1332.24	1332.26	5338	0	4
2018.04.06	19:00:00	1332.27	1332.92	1331.71	1332.33	4518	0	4
2018.04.06	19:15:00	1332.35	1333.22	1331.66	1331.83	4604	0	4
2018.04.06	19:30:00	1331.84	1332.31	1330.65	1331.12	5580	0	4
2018.04.06	19:45:00	1331.09	1331.82	1330.82	1331.47	3888	0	4
2018.04.06	20:00:00	1331.43	1331.75	1330.32	1330.45	4689	0	4
2018.04.06	20:15:00	1330.44	1332.85	1330.36	1332.44	4320	0	4
2018.04.06	20:30:00	1332.47	1332.75	1331.27	1331.98	4726	0	4
2018.04.06	20:45:00	1331.98	1332.13	1331.56	1332.07	5259	0	4
2018.04.06	21:00:00	1332.02	1332.56	1331.51	1332.37	4105	0	4
2018.04.06	21:15:00	1332.38	1333.09	1331.76	1332.07	4001	0	4
2018.04.06	21:30:00	1332.08	1332.09	1331.14	1331.69	4367	0	4
2018.04.06	21:45:00	1331.67	1332.82	1331.26	1332.76	4772	0	4
2018.04.06	22:00:00	1332.76	1334.06	1332.43	1333.20	5398	0	6
2018.04.06	22:15:00	1333.21	1333.64	1332.80	1333.18	4149	0	6
2018.04.06	22:30:00	1333.15	1333.54	1333.00	1333.30	4137	0	6
2018.04.06	22:45:00	1333.31	1333.42	1332.73	1333.20	4256	0	6
2018.04.06	23:00:00	1333.18	1333.81	1333.09	1333.53	1404	0	6
2018.04.06	23:15:00	1333.51	1333.75	1333.42	1333.71	475	0	8
2018.04.06	23:30:00	1333.73	1333.87	1332.98	1332.98	567	0	6
2018.04.06	23:45:00	1332.97	1333.24	1332.69	1333.18	936	0	8
2018.04.09	01:00:00	1333.77	1334.86	1332.89	1333.41	1718	0	6
2018.04.09	01:15:00	1333.42	1333.78	1332.42	1332.57	1134	0	11
2018.04.09	01:30:00	1332.57	1333.81	1332.39	1333.68	1084	0	6
2018.04.09	01:45:00	1333.70	1333.93	1332.92	1333.70	949	0	6
2018.04.09	02:00:00	1333.69	1334.13	1333.26	1333.29	1309	0	6
2018.04.09	02:15:00	1333.28	1334.03	1333.02	1333.05	1290	0	6
2018.04.09	02:30:00	1333.11	1333.11	1331.84	1331.94	1830	0	6
2018.04.09	02:45:00	1331.97	1332.57	1331.81	1332.52	1779	0	6
2018.04.09	03:00:00	1332.52	1332.75	1331.32	1331.77	3100	0	6
2018.04.09	03:15:00	1331.76	1332.28	1331.35	1332.19	2197	0	6
2018.04.09	03:30:00	1332.18	1332.19	1331.62	1331.78	1735	0	6
2018.04.09	03:45:00	1331.80	1332.02	1331.26	1331.49	1713	0	6
2018.04.09	04:00:00	1331.45	1331.71	1330.70	1330.73	3281	0	6
2018.04.09	04:15:00	1330.72	1331.12	1329.83	1330.83	3126	0	6
2018.04.09	04:30:00	1330.82	1332.43	1330.82	1332.20	3492	0	6
2018.04.09	04:45:00	1332.23	1332.41	1331.54	1331.57	2242	0	6
2018.04.09	05:00:00	1331.59	1332.01	1331.46	1331.94	1759	0	6
2018.04.09	05:15:00	1331.95	1332.54	1331.93	1332.42	1755	0	6
2018.04.09	05:30:00	1332.41	1333.27	1332.40	1333.12	2194	0	6
2018.04.09	05:45:00	1333.12	1333.46	1332.86	1333.24	1978	0	6
2018.04.09	06:00:00	1333.25	1333.41	1332.61	1332.77	1667	0	6
2018.04.09	06:15:00	1332.76	1332.78	1332.30	1332.65	1946	0	6
2018.04.09	06:30:00	1332.65	1333.07	1332.35	1332.97	2177	0	6
2018.04.09	06:45:00	1332.96	1333.18	1332.53	1332.54	1778	0	6
2018.04.09	07:00:00	1332.53	1332.61	1332.32	1332.46	1152	0	6
2018.04.09	07:15:00	1332.50	1332.70	1332.17	1332.40	1175	0	6
2018.04.09	07:30:00	1332.40	1332.69	1332.14	1332.46	1158	0	6
2018.04.09	07:45:00	1332.47	1332.56	1332.23	1332.45	1097	0	6
2018.04.09	08:00:00	1332.46	1332.58	1332.15	1332.19	1466	0	6
2018.04.09	08:15:00	1332.20	1332.55	1332.03	1332.44	1462	0	6
2018.04.09	08:30:00	1332.43	1333.50	1332.41	1332.89	1987	0	6
2018.04.09	08:45:00	1332.83	1333.54	1332.62	1333.09	1925	0	4
2018.04.09	09:00:00	1333.07	1333.07	1331.19	1331.84	4189	0	4
2018.04.09	09:15:00	1331.84	1332.10	1330.82	1331.29	4390	0	4
2018.04.09	09:30:00	1331.28	1331.77	1330.73	1331.60	3134	0	4
2018.04.09	09:45:00	1331.59	1331.67	1331.14	1331.45	3235	0	4
2018.04.09	10:00:00	1331.43	1331.89	1328.55	1329.79	8586	0	4
2018.04.09	10:15:00	1329.80	1330.09	1329.24	1329.90	4594	0	4
2018.04.09	10:30:00	1329.90	1330.01	1328.96	1329.42	4128	0	4
2018.04.09	10:45:00	1329.42	1330.03	1329.25	1329.74	3230	0	4
2018.04.09	11:00:00	1329.75	1329.99	1329.03	1329.61	3373	0	4
2018.04.09	11:15:00	1329.61	1329.89	1329.21	1329.38	2769	0	4
2018.04.09	11:30:00	1329.33	1329.46	1327.51	1328.15	4460	0	4
2018.04.09	11:45:00	1328.19	1329.34	1327.92	1328.93	3071	0	4
2018.04.09	12:00:00	1328.92	1329.68	1328.81	1329.36	2704	0	4
2018.04.09	12:15:00	1329.36	1329.84	1329.00	1329.00	2426	0	4
2018.04.09	12:30:00	1329.00	1329.05	1328.29	1328.42	3032	0	4
2018.04.09	12:45:00	1328.45	1328.93	1327.56	1327.61	2780	0	4
2018.04.09	13:00:00	1327.61	1327.91	1326.91	1327.46	4030	0	4
2018.04.09	13:15:00	1327.46	1327.72	1327.02	1327.23	2859	0	4
2018.04.09	13:30:00	1327.24	1328.50	1327.13	1327.92	2672	0	4
2018.04.09	13:45:00	1327.91	1328.74	1327.82	1328.42	3091	0	4
2018.04.09	14:00:00	1328.42	1329.13	1328.05	1328.14	3130	0	4
2018.04.09	14:15:00	1328.14	1328.60	1327.82	1328.25	3129	0	4
2018.04.09	14:30:00	1328.24	1328.97	1328.20	1328.70	3051	0	4
2018.04.09	14:45:00	1328.71	1329.78	1328.43	1329.64	3615	0	4
2018.04.09	15:00:00	1329.63	1332.35	1329.28	1332.17	6245	0	4
2018.04.09	15:15:00	1332.17	1333.16	1331.73	1332.49	5668	0	4
2018.04.09	15:30:00	1332.52	1332.86	1332.13	1332.78	3996	0	4
2018.04.09	15:45:00	1332.78	1333.91	1332.18	1333.65	4171	0	4
2018.04.09	16:00:00	1333.63	1334.58	1332.69	1333.84	5561	0	4
2018.04.09	16:15:00	1333.83	1334.60	1332.78	1333.54	4732	0	4
2018.04.09	16:30:00	1333.54	1333.87	1331.33	1331.90	8742	0	0
2018.04.09	16:45:00	1331.91	1332.66	1331.57	1332.21	5829	0	4
2018.04.09	17:00:00	1332.19	1332.85	1331.43	1332.29	5324	0	4
2018.04.09	17:15:00	1332.29	1333.92	1332.09	1333.12	5750	0	4
2018.04.09	17:30:00	1333.17	1333.66	1332.49	1333.48	5536	0	4
2018.04.09	17:45:00	1333.48	1333.77	1332.06	1332.29	4891	0	4
2018.04.09	18:00:00	1332.29	1333.78	1332.05	1333.68	4587	0	4
2018.04.09	18:15:00	1333.66	1334.09	1333.05	1333.46	4855	0	4
2018.04.09	18:30:00	1333.40	1333.72	1332.66	1333.29	4233	0	4
2018.04.09	18:45:00	1333.29	1333.75	1332.87	1333.43	4052	0	4
2018.04.09	19:00:00	1333.43	1333.70	1332.77	1332.98	3847	0	4
2018.04.09	19:15:00	1332.97	1333.64	1332.26	1333.31	3817	0	4
2018.04.09	19:30:00	1333.31	1336.86	1333.31	1336.20	6137	0	4
2018.04.09	19:45:00	1336.25	1336.47	1335.07	1335.29	4266	0	4
2018.04.09	20:00:00	1335.30	1336.94	1335.18	1336.70	4211	0	4
2018.04.09	20:15:00	1336.71	1337.04	1336.27	1336.27	4128	0	4
2018.04.09	20:30:00	1336.30	1336.40	1335.83	1336.22	2805	0	4
2018.04.09	20:45:00	1336.23	1336.88	1335.66	1335.81	2732	0	4
2018.04.09	21:00:00	1335.80	1336.63	1335.72	1336.38	2894	0	4
2018.04.09	21:15:00	1336.39	1336.84	1336.26	1336.50	2708	0	4
2018.04.09	21:30:00	1336.49	1337.42	1336.42	1337.31	3006	0	4
2018.04.09	21:45:00	1337.32	1338.01	1337.03	1337.37	3284	0	4
2018.04.09	22:00:00	1337.38	1337.38	1336.74	1336.87	2904	0	6
2018.04.09	22:15:00	1336.89	1337.51	1336.36	1336.49	3791	0	6
2018.04.09	22:30:00	1336.44	1337.10	1336.23	1336.51	3526	0	6
2018.04.09	22:45:00	1336.51	1337.48	1336.20	1337.29	4461	0	6
2018.04.09	23:00:00	1337.29	1337.80	1337.09	1337.24	1801	0	6
2018.04.09	23:15:00	1337.23	1337.26	1336.39	1336.41	662	0	7
2018.04.09	23:30:00	1336.44	1336.61	1335.98	1336.10	869	0	6
2018.04.09	23:45:00	1336.04	1336.40	1336.04	1336.26	859	0	8
2018.04.10	01:00:00	1336.07	1336.97	1335.98	1336.71	1114	0	6
2018.04.10	01:15:00	1336.71	1337.26	1335.89	1336.03	1113	0	6
2018.04.10	01:30:00	1336.03	1336.21	1335.78	1335.78	1000	0	7
2018.04.10	01:45:00	1335.79	1336.11	1335.32	1335.58	1166	0	6
2018.04.10	02:00:00	1335.57	1335.78	1335.20	1335.34	991	0	7
2018.04.10	02:15:00	1335.33	1335.75	1335.18	1335.50	825	0	6
2018.04.10	02:30:00	1335.49	1336.39	1335.48	1335.89	1324	0	6
2018.04.10	02:45:00	1335.88	1337.13	1335.87	1336.53	1885	0	6
2018.04.10	03:00:00	1336.53	1337.92	1336.52	1337.70	3147	0	6
2018.04.10	03:15:00	1337.69	1338.11	1337.28	1338.03	2188	0	6
2018.04.10	03:30:00	1338.03	1338.13	1336.94	1337.06	1971	0	6
2018.04.10	03:45:00	1337.06	1338.04	1336.97	1337.85	2131	0	6
2018.04.10	04:00:00	1337.84	1337.94	1336.58	1336.69	2666	0	6
2018.04.10	04:15:00	1336.69	1336.86	1335.53	1335.84	3255	0	6
2018.04.10	04:30:00	1335.83	1336.45	1335.52	1335.79	3032	0	6
2018.04.10	04:45:00	1335.78	1335.86	1334.48	1334.59	4452	0	6
2018.04.10	05:00:00	1334.54	1335.02	1333.94	1333.97	4387	0	6
2018.04.10	05:15:00	1333.98	1334.24	1332.83	1333.56	6339	0	6
2018.04.10	05:30:00	1333.55	1334.55	1333.46	1334.17	4781	0	6
2018.04.10	05:45:00	1334.16	1334.35	1333.77	1333.82	2986	0	6
2018.04.10	06:00:00	1333.84	1334.36	1333.47	1334.28	2505	0	6
2018.04.10	06:15:00	1334.28	1334.36	1333.77	1334.17	1875	0	6
2018.04.10	06:30:00	1334.18	1334.70	1334.03	1334.51	2820	0	6
2018.04.10	06:45:00	1334.52	1334.63	1334.14	1334.37	2080	0	6
2018.04.10	07:00:00	1334.33	1334.36	1333.67	1333.73	1600	0	6
2018.04.10	07:15:00	1333.67	1334.00	1333.54	1333.54	1766	0	6
2018.04.10	07:30:00	1333.54	1334.00	1333.47	1333.78	1616	0	6
2018.04.10	07:45:00	1333.78	1334.08	1333.55	1333.95	1416	0	6
2018.04.10	08:00:00	1333.95	1334.18	1331.94	1332.18	2791	0	6
2018.04.10	08:15:00	1332.17	1332.31	1331.07	1331.62	3208	0	6
2018.04.10	08:30:00	1331.62	1332.48	1331.41	1332.24	2343	0	6
2018.04.10	08:45:00	1332.24	1332.58	1332.18	1332.45	1793	0	4
2018.04.10	09:00:00	1332.43	1332.45	1331.84	1332.02	3136	0	4
2018.04.10	09:15:00	1332.02	1332.38	1331.58	1331.70	3368	0	4
2018.04.10	09:30:00	1331.71	1333.45	1331.66	1333.40	3908	0	4
2018.04.10	09:45:00	1333.40	1333.61	1332.90	1333.41	2584	0	4
2018.04.10	10:00:00	1333.41	1334.40	1333.00	1333.44	4256	0	4
2018.04.10	10:15:00	1333.44	1335.78	1333.31	1335.39	4878	0	4
2018.04.10	10:30:00	1335.43	1336.98	1335.23	1336.31	5419	0	4
2018.04.10	10:45:00	1336.31	1337.82	1335.73	1337.32	4597	0	4
2018.04.10	11:00:00	1337.32	1337.77	1335.86	1336.04	5270	0	4
2018.04.10	11:15:00	1336.05	1336.44	1334.25	1334.31	3746	0	4
2018.04.10	11:30:00	1334.26	1336.27	1334.26	1335.69	3619	0	4
2018.04.10	11:45:00	1335.68	1336.51	1335.52	1336.41	2743	0	4
2018.04.10	12:00:00	1336.41	1336.43	1335.79	1335.86	2671	0	4
2018.04.10	12:15:00	1335.85	1336.27	1335.61	1336.23	2157	0	4
2018.04.10	12:30:00	1336.18	1336.26	1335.28	1335.43	2111	0	4
2018.04.10	12:45:00	1335.40	1335.45	1334.59	1335.32	2512	0	4
2018.04.10	13:00:00	1335.29	1336.24	1335.18	1335.65	2679	0	4
2018.04.10	13:15:00	1335.64	1335.82	1335.24	1335.39	1705	0	4
2018.04.10	13:30:00	1335.38	1335.65	1334.91	1335.26	2449	0	4
2018.04.10	13:45:00	1335.25	1335.77	1334.93	1335.77	2340	0	4
2018.04.10	14:00:00	1335.76	1336.46	1335.49	1336.40	2695	0	4
2018.04.10	14:15:00	1336.41	1337.29	1336.32	1337.24	3650	0	4
2018.04.10	14:30:00	1337.21	1339.01	1337.12	1337.92	9136	0	4
2018.04.10	14:45:00	1337.93	1338.01	1336.23	1336.52	5088	0	5
2018.04.10	15:00:00	1336.51	1338.20	1336.45	1338.00	4062	0	5
2018.04.10	15:15:00	1338.00	1339.15	1337.90	1338.79	4246	0	5
2018.04.10	15:30:00	1338.79	1338.79	1336.12	1336.72	6652	0	4
2018.04.10	15:45:00	1336.71	1337.95	1335.61	1337.46	5283	0	4
2018.04.10	16:00:00	1337.42	1340.01	1337.00	1339.76	6797	0	4
2018.04.10	16:15:00	1339.75	1340.24	1339.37	1339.64	4901	0	4
2018.04.10	16:30:00	1339.65	1340.99	1339.51	1340.45	8056	0	4
2018.04.10	16:45:00	1340.45	1340.51	1337.98	1338.91	7610	0	4
2018.04.10	17:00:00	1338.90	1340.19	1338.89	1339.32	6157	0	4
2018.04.10	17:15:00	1339.33	1340.26	1339.02	1339.44	4954	0	4
2018.04.10	17:30:00	1339.44	1339.80	1338.20	1339.08	5180	0	4
