<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.29	19:00:00	1309.32	1309.96	1308.67	1309.88	5228	0	2
2019.01.29	20:00:00	1309.88	1310.79	1309.18	1310.45	5182	0	2
2019.01.29	21:00:00	1310.45	1311.98	1310.45	1311.03	4627	0	3
2019.01.29	22:00:00	1311.08	1311.72	1310.77	1311.34	5881	0	3
2019.01.29	23:00:00	1311.34	1311.99	1311.09	1311.46	1539	0	3
2019.01.30	01:00:00	1311.70	1311.80	1310.74	1310.80	1896	0	3
2019.01.30	02:00:00	1310.81	1311.75	1310.61	1311.31	4076	0	3
2019.01.30	03:00:00	1311.31	1313.99	1310.63	1313.85	5658	0	3
2019.01.30	04:00:00	1313.85	1314.15	1313.19	1313.74	2944	0	3
2019.01.30	05:00:00	1313.75	1314.01	1312.68	1313.24	3717	0	3
2019.01.30	06:00:00	1313.24	1314.66	1313.09	1313.84	3240	0	3
2019.01.30	07:00:00	1313.82	1315.35	1313.60	1315.18	3335	0	3
2019.01.30	08:00:00	1315.18	1315.55	1314.39	1314.45	4560	0	2
2019.01.30	09:00:00	1314.46	1315.30	1313.55	1314.66	6931	0	2
2019.01.30	10:00:00	1314.67	1315.97	1313.25	1313.91	6450	0	2
2019.01.30	11:00:00	1313.91	1314.35	1312.97	1313.80	4567	0	2
2019.01.30	12:00:00	1313.80	1314.36	1312.87	1312.89	4119	0	2
2019.01.30	13:00:00	1312.92	1314.08	1312.78	1313.38	4033	0	2
2019.01.30	14:00:00	1313.36	1314.15	1312.06	1312.17	4879	0	2
2019.01.30	15:00:00	1312.16	1312.30	1310.42	1311.34	12586	0	2
2019.01.30	16:00:00	1311.34	1311.52	1309.45	1310.77	11448	0	2
2019.01.30	17:00:00	1310.76	1312.37	1310.16	1312.21	8244	0	2
2019.01.30	18:00:00	1312.22	1312.23	1311.09	1311.52	6559	0	2
2019.01.30	19:00:00	1311.52	1311.63	1310.54	1311.16	4080	0	2
2019.01.30	20:00:00	1311.15	1311.83	1309.08	1310.33	4745	0	2
2019.01.30	21:00:00	1310.33	1323.39	1309.63	1319.94	23548	0	2
2019.01.30	22:00:00	1319.94	1321.13	1317.28	1318.93	11564	0	3
2019.01.30	23:00:00	1318.94	1319.94	1318.64	1319.66	2838	0	3
2019.01.31	01:00:00	1320.33	1320.79	1319.15	1319.32	2131	0	3
2019.01.31	02:00:00	1319.32	1320.82	1318.05	1318.06	5471	0	3
2019.01.31	03:00:00	1318.08	1319.57	1317.51	1318.26	6015	0	3
2019.01.31	04:00:00	1318.27	1318.91	1317.93	1318.75	4218	0	3
2019.01.31	05:00:00	1318.75	1319.91	1318.74	1319.30	2610	0	3
2019.01.31	06:00:00	1319.28	1320.09	1319.15	1319.66	2158	0	3
2019.01.31	07:00:00	1319.69	1321.12	1319.52	1319.95	3443	0	3
2019.01.31	08:00:00	1319.95	1320.16	1318.62	1319.44	4146	0	2
2019.01.31	09:00:00	1319.44	1321.90	1319.28	1320.49	7105	0	2
2019.01.31	10:00:00	1320.49	1322.08	1320.02	1320.67	8052	0	2
2019.01.31	11:00:00	1320.67	1321.45	1320.06	1320.80	6517	0	2
2019.01.31	12:00:00	1320.80	1322.74	1320.66	1322.52	6828	0	2
2019.01.31	13:00:00	1322.51	1323.76	1322.26	1323.41	4891	0	2
2019.01.31	14:00:00	1323.40	1324.73	1322.76	1323.14	6671	0	2
2019.01.31	15:00:00	1323.14	1326.30	1322.78	1325.38	12108	0	2
2019.01.31	16:00:00	1325.37	1325.42	1322.82	1323.16	12687	0	2
2019.01.31	17:00:00	1323.16	1324.63	1322.05	1322.21	12914	0	2
2019.01.31	18:00:00	1322.21	1322.91	1320.19	1321.40	13340	0	2
2019.01.31	19:00:00	1321.40	1322.12	1319.89	1322.03	8132	0	2
2019.01.31	20:00:00	1322.03	1322.42	1319.28	1319.64	8204	0	2
2019.01.31	21:00:00	1319.65	1320.99	1318.78	1320.97	4344	0	2
2019.01.31	22:00:00	1320.97	1321.55	1319.22	1320.04	3740	0	3
2019.01.31	23:00:00	1320.05	1321.39	1319.93	1321.35	1892	0	3
2019.02.01	01:00:00	1321.10	1321.28	1320.17	1321.09	1696	0	3
2019.02.01	02:00:00	1321.09	1321.53	1320.28	1321.41	2404	0	3
2019.02.01	03:00:00	1321.41	1321.88	1318.26	1318.36	7850	0	3
2019.02.01	04:00:00	1318.37	1318.64	1317.57	1317.93	5836	0	3
2019.02.01	05:00:00	1317.93	1319.01	1317.75	1318.58	3508	0	3
2019.02.01	06:00:00	1318.59	1319.12	1318.31	1318.38	3078	0	3
2019.02.01	07:00:00	1318.37	1318.49	1317.44	1317.90	3189	0	3
2019.02.01	08:00:00	1317.87	1318.70	1317.47	1317.83	3991	0	3
2019.02.01	09:00:00	1317.82	1318.45	1316.67	1318.21	5532	0	2
2019.02.01	10:00:00	1318.17	1319.23	1317.81	1318.68	4404	0	2
2019.02.01	11:00:00	1318.68	1319.88	1318.58	1319.42	4709	0	2
2019.02.01	12:00:00	1319.42	1321.52	1319.22	1321.44	3287	0	2
2019.02.01	13:00:00	1321.44	1322.06	1320.77	1321.48	4311	0	2
2019.02.01	14:00:00	1321.48	1321.93	1320.54	1321.14	5211	0	2
2019.02.01	15:00:00	1321.13	1323.61	1316.97	1320.00	18139	0	2
2019.02.01	16:00:00	1320.01	1323.37	1319.23	1321.65	14404	0	2
2019.02.01	17:00:00	1321.62	1321.62	1316.18	1318.31	15990	0	2
2019.02.01	18:00:00	1318.30	1318.61	1316.23	1316.77	9875	0	2
2019.02.01	19:00:00	1316.77	1318.19	1316.36	1317.65	7111	0	2
2019.02.01	20:00:00	1317.65	1318.22	1316.72	1317.83	7296	0	2
2019.02.01	21:00:00	1317.84	1318.01	1317.13	1317.61	4331	0	2
2019.02.01	22:00:00	1317.58	1319.44	1317.53	1317.85	3445	0	3
2019.02.01	23:00:00	1317.83	1318.17	1317.65	1317.69	1458	0	3
2019.02.04	01:00:00	1318.07	1319.09	1316.59	1317.20	2512	0	3
2019.02.04	02:00:00	1317.19	1317.55	1315.44	1315.72	3995	0	3
2019.02.04	03:00:00	1315.71	1315.89	1314.82	1315.10	4434	0	3
2019.02.04	04:00:00	1315.10	1315.65	1314.86	1315.31	2877	0	3
2019.02.04	05:00:00	1315.31	1315.34	1313.42	1314.03	4079	0	3
2019.02.04	06:00:00	1314.02	1314.17	1312.34	1312.66	3846	0	3
2019.02.04	07:00:00	1312.65	1313.36	1312.53	1312.82	2575	0	3
2019.02.04	08:00:00	1312.88	1313.04	1311.91	1312.90	2045	0	2
2019.02.04	09:00:00	1312.90	1313.67	1312.35	1313.64	3203	0	2
2019.02.04	10:00:00	1313.64	1313.71	1310.95	1312.05	5233	0	2
2019.02.04	11:00:00	1312.06	1312.17	1310.45	1311.14	4525	0	2
2019.02.04	12:00:00	1311.14	1311.72	1310.72	1310.75	4452	0	2
2019.02.04	13:00:00	1310.75	1311.42	1310.43	1310.86	4257	0	2
2019.02.04	14:00:00	1310.86	1311.26	1309.87	1311.20	3235	0	2
2019.02.04	15:00:00	1311.20	1312.50	1310.74	1311.87	6339	0	2
2019.02.04	16:00:00	1311.86	1313.14	1308.66	1310.73	11649	0	2
2019.02.04	17:00:00	1310.72	1314.67	1310.69	1313.92	11768	0	2
2019.02.04	18:00:00	1313.95	1315.04	1313.16	1314.81	6833	0	2
2019.02.04	19:00:00	1314.82	1315.24	1313.54	1314.45	5925	0	2
2019.02.04	20:00:00	1314.45	1315.31	1313.15	1313.73	5668	0	2
2019.02.04	21:00:00	1313.73	1314.34	1313.46	1313.60	3974	0	2
2019.02.04	22:00:00	1313.60	1313.75	1312.03	1312.05	3813	0	3
2019.02.04	23:00:00	1312.07	1312.51	1311.56	1312.12	2140	0	3
2019.02.05	01:00:00	1312.06	1312.19	1311.51	1311.81	2105	0	3
2019.02.05	02:00:00	1311.83	1312.49	1311.28	1312.30	4529	0	3
2019.02.05	03:00:00	1312.30	1313.30	1312.28	1312.89	2689	0	3
2019.02.05	04:00:00	1312.89	1314.62	1312.60	1314.54	2667	0	3
2019.02.05	05:00:00	1314.53	1314.82	1314.05	1314.79	3174	0	4
2019.02.05	06:00:00	1314.79	1314.93	1314.37	1314.59	3102	0	3
2019.02.05	07:00:00	1314.58	1315.36	1314.53	1315.21	2708	0	4
2019.02.05	08:00:00	1315.21	1315.23	1313.75	1314.15	2469	0	3
2019.02.05	09:00:00	1314.14	1314.41	1312.78	1313.05	4243	0	2
2019.02.05	10:00:00	1313.05	1313.81	1312.12	1312.37	6765	0	2
2019.02.05	11:00:00	1312.35	1312.76	1310.76	1311.46	6200	0	2
2019.02.05	12:00:00	1311.46	1314.33	1310.85	1313.73	4741	0	2
2019.02.05	13:00:00	1313.71	1314.66	1313.13	1314.58	5124	0	2
2019.02.05	14:00:00	1314.58	1314.73	1312.99	1313.68	7089	0	2
2019.02.05	15:00:00	1313.68	1316.91	1312.97	1314.60	8145	0	2
2019.02.05	16:00:00	1314.60	1315.68	1314.07	1314.11	9117	0	2
2019.02.05	17:00:00	1314.12	1316.69	1313.26	1314.65	11933	0	2
2019.02.05	18:00:00	1314.67	1315.03	1313.13	1313.46	7770	0	2
2019.02.05	19:00:00	1313.46	1314.98	1312.73	1314.89	6510	0	2
2019.02.05	20:00:00	1314.87	1315.50	1314.16	1314.51	5955	0	2
2019.02.05	21:00:00	1314.50	1314.84	1314.01	1314.42	3201	0	2
2019.02.05	22:00:00	1314.42	1315.36	1314.18	1315.28	3356	0	3
2019.02.05	23:00:00	1315.27	1315.46	1314.84	1315.25	1792	0	3
2019.02.06	01:00:00	1315.10	1315.17	1314.53	1315.00	1638	0	3
2019.02.06	02:00:00	1314.97	1315.85	1314.88	1315.24	2767	0	3
2019.02.06	03:00:00	1315.25	1315.50	1313.44	1313.52	5033	0	3
2019.02.06	04:00:00	1313.49	1315.72	1312.72	1315.11	5875	0	3
2019.02.06	05:00:00	1315.10	1315.16	1314.21	1314.37	2942	0	5
2019.02.06	06:00:00	1314.27	1314.37	1313.33	1314.03	2506	0	3
2019.02.06	07:00:00	1314.02	1314.42	1313.59	1314.12	2286	0	4
2019.02.06	08:00:00	1314.14	1314.33	1313.35	1313.56	2710	0	3
2019.02.06	09:00:00	1313.52	1315.31	1312.96	1315.00	5937	0	2
2019.02.06	10:00:00	1315.01	1315.65	1314.78	1314.98	6136	0	2
2019.02.06	11:00:00	1314.97	1315.07	1313.32	1313.90	4871	0	2
2019.02.06	12:00:00	1313.89	1314.13	1313.24	1313.42	3157	0	2
2019.02.06	13:00:00	1313.42	1313.45	1312.09	1312.24	3742	0	2
2019.02.06	14:00:00	1312.23	1313.68	1311.60	1313.29	4937	0	2
2019.02.06	15:00:00	1313.28	1314.86	1313.22	1313.63	6719	0	2
2019.02.06	16:00:00	1313.64	1315.22	1312.06	1312.42	10507	0	2
2019.02.06	17:00:00	1312.43	1313.71	1312.04	1312.17	7937	0	2
2019.02.06	18:00:00	1312.18	1312.89	1311.68	1312.04	6846	0	2
2019.02.06	19:00:00	1312.03	1313.01	1311.85	1312.47	4452	0	2
2019.02.06	20:00:00	1312.44	1312.49	1309.26	1309.75	8314	0	2
2019.02.06	21:00:00	1309.74	1309.76	1306.81	1307.06	6843	0	2
2019.02.06	22:00:00	1307.12	1307.44	1305.96	1306.65	5073	0	3
2019.02.06	23:00:00	1306.66	1306.84	1305.73	1306.51	2832	0	3
2019.02.07	01:00:00	1306.25	1307.78	1305.78	1306.67	2164	0	3
2019.02.07	02:00:00	1306.64	1307.86	1306.53	1306.80	4106	0	3
2019.02.07	03:00:00	1306.78	1307.48	1303.55	1304.01	4729	0	3
2019.02.07	04:00:00	1304.02	1305.09	1304.02	1304.52	2736	0	3
2019.02.07	05:00:00	1304.52	1304.54	1303.53	1304.06	1891	0	3
2019.02.07	06:00:00	1304.06	1304.08	1302.81	1303.19	1854	0	3
2019.02.07	07:00:00	1303.20	1304.17	1303.17	1304.04	1395	0	3
2019.02.07	08:00:00	1304.04	1305.15	1303.92	1305.14	1896	0	3
2019.02.07	09:00:00	1305.14	1305.45	1304.31	1304.50	3564	0	2
2019.02.07	10:00:00	1304.50	1304.90	1303.31	1304.40	4700	0	2
2019.02.07	11:00:00	1304.40	1306.60	1304.07	1306.01	3933	0	2
2019.02.07	12:00:00	1305.98	1307.29	1305.83	1306.75	6957	0	2
2019.02.07	13:00:00	1306.75	1307.42	1306.32	1306.74	3935	0	2
2019.02.07	14:00:00	1306.74	1309.51	1305.54	1309.14	7141	0	2
2019.02.07	15:00:00	1309.13	1310.29	1307.75	1309.18	10422	0	2
2019.02.07	16:00:00	1309.20	1311.98	1309.19	1309.54	13724	0	2
2019.02.07	17:00:00	1309.54	1310.16	1306.34	1309.02	12792	0	2
2019.02.07	18:00:00	1308.97	1311.47	1308.74	1310.34	11118	0	2
2019.02.07	19:00:00	1310.36	1311.63	1310.27	1310.88	8301	0	2
2019.02.07	20:00:00	1310.83	1311.50	1309.88	1310.68	8030	0	2
2019.02.07	21:00:00	1310.69	1311.23	1310.03	1310.53	6164	0	2
2019.02.07	22:00:00	1310.47	1311.28	1309.65	1309.71	4555	0	3
2019.02.07	23:00:00	1309.72	1310.19	1309.65	1310.10	1703	0	4
2019.02.08	01:00:00	1310.29	1310.90	1309.98	1310.50	1551	0	3
2019.02.08	02:00:00	1310.51	1310.63	1309.27	1310.56	4934	0	3
2019.02.08	03:00:00	1310.56	1310.66	1309.46	1309.83	3441	0	3
2019.02.08	04:00:00	1309.83	1310.26	1309.06	1309.85	2883	0	3
2019.02.08	05:00:00	1309.85	1309.85	1308.36	1308.78	3106	0	3
2019.02.08	06:00:00	1308.76	1309.59	1308.56	1309.33	2542	0	3
2019.02.08	07:00:00	1309.32	1309.69	1308.89	1309.64	1916	0	3
2019.02.08	08:00:00	1309.65	1309.71	1308.69	1308.70	2396	0	3
2019.02.08	09:00:00	1308.68	1309.22	1307.82	1309.03	5138	0	2
2019.02.08	10:00:00	1309.03	1310.26	1308.53	1309.86	5554	0	2
2019.02.08	11:00:00	1309.85	1309.95	1308.76	1309.29	3892	0	2
2019.02.08	12:00:00	1309.29	1311.53	1309.19	1311.24	3578	0	2
2019.02.08	13:00:00	1311.23	1312.95	1311.09	1312.27	4025	0	2
2019.02.08	14:00:00	1312.26	1313.47	1311.81	1313.46	4260	0	2
2019.02.08	15:00:00	1313.46	1315.11	1313.46	1314.75	7680	0	2
2019.02.08	16:00:00	1314.75	1315.48	1312.05	1314.34	10207	0	2
2019.02.08	17:00:00	1314.34	1314.96	1313.06	1313.75	10374	0	2
2019.02.08	18:00:00	1313.75	1314.70	1313.49	1313.95	8572	0	2
2019.02.08	19:00:00	1313.95	1315.34	1313.87	1314.95	4762	0	2
2019.02.08	20:00:00	1314.95	1315.67	1313.56	1314.05	4536	0	2
2019.02.08	21:00:00	1314.07	1315.21	1313.77	1315.13	3725	0	2
2019.02.08	22:00:00	1315.16	1315.33	1314.07	1314.41	3782	0	3
2019.02.08	23:00:00	1314.40	1314.45	1313.87	1314.11	1764	0	3
2019.02.11	01:00:00	1313.88	1314.03	1313.42	1313.70	1412	0	3
2019.02.11	02:00:00	1313.70	1313.83	1312.88	1312.93	2109	0	3
2019.02.11	03:00:00	1312.94	1314.89	1312.30	1313.86	3989	0	3
2019.02.11	04:00:00	1313.86	1313.98	1312.10	1312.12	2221	0	3
2019.02.11	05:00:00	1312.13	1312.31	1311.24	1311.81	3231	0	3
2019.02.11	06:00:00	1311.81	1312.10	1310.57	1311.01	2486	0	3
2019.02.11	07:00:00	1311.02	1311.92	1310.91	1310.91	1697	0	3
2019.02.11	08:00:00	1310.91	1312.36	1310.81	1311.67	2316	0	2
2019.02.11	09:00:00	1311.67	1311.69	1310.76	1311.29	3173	0	2
2019.02.11	10:00:00	1311.29	1311.42	1309.07	1309.62	4545	0	2
2019.02.11	11:00:00	1309.61	1309.62	1306.80	1306.93	6704	0	2
2019.02.11	12:00:00	1306.92	1307.63	1306.27	1306.67	4211	0	2
2019.02.11	13:00:00	1306.67	1308.18	1306.44	1307.71	3970	0	2
2019.02.11	14:00:00	1307.71	1307.80	1305.53	1306.36	4449	0	2
2019.02.11	15:00:00	1306.36	1307.51	1304.75	1304.95	8077	0	2
2019.02.11	16:00:00	1304.95	1306.89	1303.72	1306.41	10388	0	2
2019.02.11	17:00:00	1306.37	1309.26	1305.95	1308.50	9447	0	2
2019.02.11	18:00:00	1308.51	1310.41	1308.04	1309.33	7239	0	2
2019.02.11	19:00:00	1309.33	1309.69	1307.08	1307.39	4714	0	2
2019.02.11	20:00:00	1307.39	1308.69	1307.11	1307.90	4467	0	2
2019.02.11	21:00:00	1307.91	1308.62	1307.73	1308.42	3414	0	2
2019.02.11	22:00:00	1308.40	1309.09	1308.22	1308.31	3616	0	3
2019.02.11	23:00:00	1308.30	1308.46	1308.03	1308.14	1650	0	3
2019.02.12	01:00:00	1308.15	1308.23	1307.55	1307.80	1590	0	3
2019.02.12	02:00:00	1307.79	1307.83	1306.77	1307.23	4171	0	3
2019.02.12	03:00:00	1307.24	1309.46	1306.54	1307.94	6582	0	3
2019.02.12	04:00:00	1307.95	1308.84	1307.30	1308.78	3830	0	3
2019.02.12	05:00:00	1308.78	1308.91	1307.46	1307.62	3416	0	3
2019.02.12	06:00:00	1307.63	1308.72	1307.59	1308.30	2577	0	3
2019.02.12	07:00:00	1308.37	1309.40	1308.20	1308.84	3405	0	3
2019.02.12	08:00:00	1308.87	1311.53	1308.78	1311.44	3778	0	3
2019.02.12	09:00:00	1311.45	1313.00	1311.06	1311.78	5997	0	2
2019.02.12	10:00:00	1311.76	1313.90	1310.82	1311.88	7604	0	2
2019.02.12	11:00:00	1311.89	1312.81	1311.69	1312.47	4457	0	2
2019.02.12	12:00:00	1312.47	1313.48	1311.59	1313.38	4522	0	2
2019.02.12	13:00:00	1313.37	1313.76	1312.89	1313.64	3678	0	2
2019.02.12	14:00:00	1313.66	1314.22	1312.73	1313.33	5186	0	2
2019.02.12	15:00:00	1313.32	1314.82	1311.77	1311.93	7696	0	2
2019.02.12	16:00:00	1311.94	1312.49	1310.14	1310.47	9677	0	2
2019.02.12	17:00:00	1310.47	1310.47	1308.31	1309.86	7179	0	2
2019.02.12	18:00:00	1309.86	1311.02	1309.37	1309.40	6220	0	2
2019.02.12	19:00:00	1309.39	1310.66	1308.94	1310.45	5367	0	2
2019.02.12	20:00:00	1310.45	1312.72	1310.34	1310.54	5529	0	2
2019.02.12	21:00:00	1310.56	1311.39	1310.42	1310.92	3295	0	2
2019.02.12	22:00:00	1310.92	1311.44	1310.29	1311.03	2640	0	3
2019.02.12	23:00:00	1311.04	1311.50	1310.32	1310.76	1372	0	3
2019.02.13	01:00:00	1310.50	1311.83	1309.90	1310.29	2247	0	3
2019.02.13	02:00:00	1310.29	1310.31	1309.37	1309.83	2818	0	3
2019.02.13	03:00:00	1309.81	1311.94	1309.80	1311.83	5525	0	3
2019.02.13	04:00:00	1311.82	1312.76	1311.69	1312.27	3369	0	3
2019.02.13	05:00:00	1312.27	1313.10	1312.11	1313.05	3732	0	3
2019.02.13	06:00:00	1313.05	1313.37	1312.74	1313.19	2167	0	3
2019.02.13	07:00:00	1313.20	1313.68	1312.45	1313.58	2792	0	3
2019.02.13	08:00:00	1313.58	1314.27	1313.29	1313.37	2876	0	3
2019.02.13	09:00:00	1313.37	1313.72	1311.42	1311.81	5097	0	2
2019.02.13	10:00:00	1311.81	1312.92	1311.55	1312.69	5519	0	2
2019.02.13	11:00:00	1312.68	1313.40	1312.36	1312.61	4386	0	2
2019.02.13	12:00:00	1312.61	1312.62	1310.99	1311.25	3365	0	2
2019.02.13	13:00:00	1311.26	1311.50	1309.86	1311.10	3157	0	2
2019.02.13	14:00:00	1311.08	1311.26	1309.08	1309.27	4439	0	2
2019.02.13	15:00:00	1309.28	1311.58	1308.19	1310.61	9619	0	2
2019.02.13	16:00:00	1310.62	1313.98	1309.11	1313.32	9533	0	2
2019.02.13	17:00:00	1313.35	1318.22	1312.94	1314.57	10592	0	2
2019.02.13	18:00:00	1314.58	1315.02	1312.18	1313.00	11141	0	2
2019.02.13	19:00:00	1313.00	1313.35	1311.02	1311.78	6979	0	2
2019.02.13	20:00:00	1311.78	1312.44	1310.74	1310.76	3930	0	2
2019.02.13	21:00:00	1310.71	1310.77	1305.62	1306.60	7354	0	2
2019.02.13	22:00:00	1306.61	1306.65	1305.07	1305.79	4928	0	3
2019.02.13	23:00:00	1305.79	1306.25	1305.25	1306.14	1943	0	3
2019.02.14	01:00:00	1306.01	1307.73	1306.01	1307.65	1676	0	3
2019.02.14	02:00:00	1307.64	1308.17	1306.99	1307.88	2823	0	3
2019.02.14	03:00:00	1307.88	1309.25	1307.12	1308.83	4368	0	3
2019.02.14	04:00:00	1308.83	1309.15	1307.90	1308.28	2208	0	3
2019.02.14	05:00:00	1308.27	1308.99	1307.66	1308.38	3264	0	3
2019.02.14	06:00:00	1308.39	1308.82	1308.28	1308.75	1779	0	3
2019.02.14	07:00:00	1308.75	1309.41	1308.43	1309.14	2486	0	3
2019.02.14	08:00:00	1309.13	1309.25	1307.98	1308.07	3412	0	2
2019.02.14	09:00:00	1308.07	1309.42	1307.39	1309.41	5406	0	2
2019.02.14	10:00:00	1309.40	1309.83	1305.51	1305.72	8549	0	2
2019.02.14	11:00:00	1305.72	1307.11	1305.31	1305.94	5413	0	2
2019.02.14	12:00:00	1305.94	1306.69	1305.57	1306.38	4256	0	2
2019.02.14	13:00:00	1306.38	1306.64	1305.76	1306.11	3566	0	2
2019.02.14	14:00:00	1306.10	1306.73	1302.37	1304.40	7170	0	2
2019.02.14	15:00:00	1304.41	1312.72	1304.27	1311.23	19044	0	2
2019.02.14	16:00:00	1311.23	1312.39	1309.45	1310.84	18003	0	3
2019.02.14	17:00:00	1310.82	1311.31	1307.35	1309.43	17454	0	3
2019.02.14	18:00:00	1309.43	1311.81	1309.35	1311.35	9894	0	3
2019.02.14	19:00:00	1311.34	1314.42	1310.78	1314.14	7661	0	3
2019.02.14	20:00:00	1314.15	1314.15	1310.65	1311.51	5593	0	3
2019.02.14	21:00:00	1311.50	1313.56	1311.41	1312.91	4579	0	3
2019.02.14	22:00:00	1312.90	1313.08	1311.73	1312.75	4004	0	3
2019.02.14	23:00:00	1312.76	1312.82	1312.20	1312.41	1732	0	3
2019.02.15	01:00:00	1312.60	1312.77	1311.73	1311.95	1699	0	3
2019.02.15	02:00:00	1311.98	1313.32	1311.77	1312.47	3902	0	3
2019.02.15	03:00:00	1312.46	1312.90	1311.43	1311.77	4380	0	3
2019.02.15	04:00:00	1311.77	1312.59	1311.48	1311.91	3789	0	3
2019.02.15	05:00:00	1311.90	1312.88	1311.81	1312.53	2305	0	3
2019.02.15	06:00:00	1312.56	1313.04	1312.36	1312.74	2116	0	3
2019.02.15	07:00:00	1312.73	1313.15	1311.88	1312.35	2361	0	3
2019.02.15	08:00:00	1312.36	1314.73	1312.28	1314.50	3179	0	3
2019.02.15	09:00:00	1314.49	1315.03	1313.82	1314.55	5816	0	2
2019.02.15	10:00:00	1314.56	1315.74	1314.38	1314.87	5607	0	2
2019.02.15	11:00:00	1314.85	1316.10	1314.32	1315.86	4334	0	2
2019.02.15	12:00:00	1315.86	1317.47	1315.72	1317.15	4126	0	2
2019.02.15	13:00:00	1317.15	1319.24	1317.08	1318.48	4908	0	2
2019.02.15	14:00:00	1318.48	1319.16	1316.36	1317.93	6016	0	2
2019.02.15	15:00:00	1317.93	1318.99	1315.92	1317.50	10622	0	2
2019.02.15	16:00:00	1317.51	1319.99	1316.39	1316.88	9630	0	2
2019.02.15	17:00:00	1316.88	1317.10	1314.25	1314.57	9263	0	2
2019.02.15	18:00:00	1314.57	1316.30	1314.49	1316.28	6676	0	2
2019.02.15	19:00:00	1316.28	1317.80	1316.26	1317.66	4376	0	2
2019.02.15	20:00:00	1317.62	1321.43	1317.44	1320.68	6636	0	2
2019.02.15	21:00:00	1320.69	1321.91	1320.68	1321.43	5013	0	2
2019.02.15	22:00:00	1321.44	1322.63	1320.91	1320.99	4418	0	3
2019.02.15	23:00:00	1320.99	1321.70	1320.99	1321.28	1298	0	3
2019.02.18	01:00:00	1321.02	1321.73	1320.68	1321.17	2783	0	3
2019.02.18	02:00:00	1321.18	1322.29	1320.90	1321.62	3632	0	3
2019.02.18	03:00:00	1321.61	1324.90	1321.59	1324.76	4727	0	3
2019.02.18	04:00:00	1324.70	1325.00	1323.89	1324.67	3960	0	3
2019.02.18	05:00:00	1324.65	1325.34	1324.42	1324.62	3009	0	3
2019.02.18	06:00:00	1324.63	1324.72	1323.51	1323.68	1782	0	3
2019.02.18	07:00:00	1323.69	1323.84	1322.67	1322.78	3389	0	3
2019.02.18	08:00:00	1322.79	1323.89	1322.76	1323.39	4428	0	2
2019.02.18	09:00:00	1323.38	1323.70	1321.76	1321.99	5416	0	2
2019.02.18	10:00:00	1322.00	1323.17	1321.35	1322.88	4936	0	2
2019.02.18	11:00:00	1322.85	1325.23	1322.83	1324.65	3711	0	2
2019.02.18	12:00:00	1324.64	1324.76	1323.92	1324.54	3432	0	2
2019.02.18	13:00:00	1324.55	1325.01	1323.88	1324.96	2802	0	2
2019.02.18	14:00:00	1324.95	1326.12	1324.67	1325.99	4035	0	2
2019.02.18	15:00:00	1326.00	1327.65	1325.10	1326.94	5375	0	2
2019.02.18	16:00:00	1326.93	1327.40	1325.49	1326.24	4753	0	2
2019.02.18	17:00:00	1326.25	1326.64	1325.47	1326.04	4114	0	2
2019.02.18	18:00:00	1325.98	1326.64	1325.58	1326.00	3935	0	2
2019.02.18	19:00:00	1326.01	1326.82	1325.54	1326.50	2169	0	2
2019.02.18	20:00:00	1326.47	1326.51	1326.41	1326.41	8	0	12
2019.02.19	01:00:00	1326.34	1326.72	1326.17	1326.46	1160	0	3
2019.02.19	02:00:00	1326.45	1326.63	1325.38	1325.48	3633	0	3
2019.02.19	03:00:00	1325.47	1325.73	1324.22	1324.76	5223	0	3
2019.02.19	04:00:00	1324.78	1325.39	1324.59	1324.98	3431	0	3
2019.02.19	05:00:00	1324.99	1325.46	1324.67	1324.86	3188	0	3
2019.02.19	06:00:00	1324.86	1325.04	1323.47	1323.98	3887	0	3
2019.02.19	07:00:00	1323.98	1324.49	1323.40	1324.09	3287	0	3
2019.02.19	08:00:00	1324.09	1324.18	1322.90	1323.01	3183	0	2
2019.02.19	09:00:00	1323.01	1326.04	1322.96	1325.93	5456	0	2
2019.02.19	10:00:00	1325.92	1328.87	1325.58	1328.55	7822	0	2
2019.02.19	11:00:00	1328.55	1330.13	1328.09	1329.16	6483	0	2
2019.02.19	12:00:00	1329.11	1329.68	1328.64	1329.22	4056	0	2
2019.02.19	13:00:00	1329.23	1330.48	1328.32	1328.93	7317	0	2
2019.02.19	14:00:00	1328.93	1331.56	1328.64	1330.56	5620	0	2
2019.02.19	15:00:00	1330.56	1332.66	1330.14	1331.93	8217	0	2
2019.02.19	16:00:00	1331.93	1335.08	1331.90	1334.87	10957	0	2
2019.02.19	17:00:00	1334.86	1339.46	1334.45	1338.24	11391	0	2
2019.02.19	18:00:00	1338.24	1338.77	1336.11	1337.57	13460	0	2
2019.02.19	19:00:00	1337.57	1340.98	1337.08	1340.59	10870	0	2
2019.02.19	20:00:00	1340.59	1341.87	1339.46	1340.20	8378	0	2
2019.02.19	21:00:00	1340.19	1340.31	1339.14	1339.93	5467	0	2
2019.02.19	22:00:00	1339.92	1341.13	1339.41	1340.71	5470	0	3
2019.02.19	23:00:00	1340.68	1341.36	1340.53	1341.06	2988	0	3
2019.02.20	01:00:00	1340.28	1340.33	1339.32	1339.59	2425	0	3
